Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.joda.beans.gen.ImmMinimal,237.0,12.0,41.0,21.0,2.0,29.0,0.9090909090909091,0.8333333333333334,0.0,16.0,4.0,
org.joda.beans.gen.ImmMinimal.Meta,67.0,7.0,17.0,11.0,3.0,10.0,1.027777777777778,0.8809523809523809,0.0,25.0,5.0,
org.joda.beans.gen.ImmMinimal.Builder,82.0,9.0,20.0,11.0,2.0,13.0,0.625,0.5555555555555556,0.0,28.0,4.0,
org.joda.beans.gen.ImmOptional,353.0,17.0,49.0,23.0,2.0,32.0,0.7916666666666667,0.7450980392156863,0.0,21.0,6.0,
org.joda.beans.gen.ImmOptional.Meta,101.0,13.0,21.0,12.0,3.0,8.0,0.90625,0.8365384615384616,0.0,39.0,7.0,
org.joda.beans.gen.ImmOptional.Builder,134.0,16.0,30.0,13.0,2.0,17.0,0.6666666666666666,0.625,0.0,42.0,6.0,
org.joda.beans.gen.ImmPackageScoped,177.0,11.0,39.0,19.0,2.0,28.0,0.9,0.8181818181818181,0.0,15.0,1.0,
org.joda.beans.gen.ImmPackageScoped.Meta,49.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,14.0,2.0,
org.joda.beans.gen.ImmPackageScoped.Builder,66.0,11.0,23.0,9.0,2.0,15.0,0.5,0.4545454545454546,0.0,17.0,1.0,
org.joda.beans.gen.ImmPerson,519.0,24.0,82.0,33.0,2.0,58.0,0.9525691699604744,0.9128787878787878,0.0,32.0,14.0,
