Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.io.input.TeeInputStreamTest,60.0,8.0,19.0,6.0,1.0,11.0,0.047619047619047575,0.04166666666666663,0.0,8.0,3.0,
org.apache.commons.io.input.XmlStreamReaderTest,300.0,16.0,42.0,10.0,1.0,26.0,0.9851851851851853,0.9236111111111112,0.0,28.0,18.0,
org.apache.commons.io.input.XmlStreamReaderUtilitiesTest,212.0,20.0,45.0,5.0,1.0,26.0,0.9952153110047848,0.9454545454545454,1.0,23.0,11.0,
org.apache.commons.io.input.XmlStreamReaderUtilitiesTest.MockXmlStreamReader,5.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.io.IOCaseTestCase,279.0,21.0,64.0,7.0,2.0,43.0,0.7,0.6666666666666667,0.0,44.0,1.0,
org.apache.commons.io.IOExceptionWithCauseTestCase,17.0,3.0,10.0,4.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.io.IOUtilsCopyTestCase,223.0,25.0,51.0,19.0,2.0,26.0,0.75,0.72,0.0,37.0,2.0,
org.apache.commons.io.IOUtilsTestCase,774.0,65.0,136.0,31.0,2.0,71.0,0.84375,0.8307692307692307,0.0,92.0,5.0,
org.apache.commons.io.IOUtilsWriteTestCase,500.0,56.0,78.0,12.0,2.0,22.0,0.7636363636363637,0.75,0.0,71.0,2.0,
org.apache.commons.io.LineIteratorTestCase,280.0,25.0,56.0,15.0,2.0,32.0,0.0,0.0,0.0,48.0,0.0,
org.apache.commons.io.monitor.AbstractMonitorTestCase,80.0,8.0,38.0,9.0,1.0,30.0,0.9428571428571428,0.825,2.0,14.0,5.0,
org.apache.commons.io.monitor.CollectionFileListener,63.0,16.0,28.0,4.0,1.0,12.0,0.8761904761904762,0.8214285714285714,0.0,17.0,7.0,
org.apache.commons.io.monitor.FileAlterationMonitorTestCase,100.0,7.0,40.0,9.0,2.0,33.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.io.monitor.FileAlterationObserverTestCase,280.0,10.0,55.0,9.0,2.0,45.0,0.0,0.0,0.0,15.0,0.0,
org.apache.commons.io.output.BrokenOutputStreamTest,45.0,4.0,11.0,3.0,1.0,7.0,-0.0,0.0,0.0,9.0,2.0,
org.apache.commons.io.output.ByteArrayOutputStreamTestCase,91.0,7.0,28.0,9.0,1.0,22.0,1.0,0.8571428571428572,0.0,18.0,1.0,
org.apache.commons.io.output.ClosedOutputStreamTest,9.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.io.output.CloseShieldOutputStreamTest,28.0,2.0,11.0,4.0,1.0,9.0,-0.0,0.0,0.0,3.0,3.0,
org.apache.commons.io.output.CountingOutputStreamTest,60.0,4.0,19.0,9.0,1.0,15.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.io.output.DeferredFileOutputStreamTest,233.0,12.0,43.0,7.0,1.0,31.0,0.5909090909090909,0.5416666666666667,0.0,27.0,2.0,
org.apache.commons.io.output.FileWriterWithEncodingTest,153.0,9.0,33.0,10.0,2.0,24.0,0.46875,0.41666666666666663,0.0,20.0,4.0,
org.apache.commons.io.output.LockableFileWriterTest,162.0,10.0,29.0,5.0,2.0,19.0,0.6000000000000001,0.54,0.0,17.0,5.0,
org.apache.commons.io.output.NullOutputStreamTest,16.0,2.0,8.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.io.output.NullWriterTest,16.0,2.0,7.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.io.output.ProxyOutputStreamTest,26.0,3.0,10.0,4.0,1.0,7.0,-0.0,0.0,0.0,4.0,2.0,
org.apache.commons.io.output.ProxyWriterTest,89.0,9.0,18.0,4.0,1.0,9.0,0.0,0.0,0.0,19.0,0.0,
org.apache.commons.io.output.StringBuilderWriterTest,86.0,13.0,26.0,6.0,1.0,13.0,1.0,0.9230769230769231,0.0,14.0,1.0,
org.apache.commons.io.output.TaggedOutputStreamTest,79.0,3.0,21.0,7.0,1.0,18.0,0.0,0.0,0.0,12.0,0.0,
org.apache.commons.io.output.TeeOutputStreamTest,69.0,5.0,21.0,7.0,1.0,16.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.io.output.TeeOutputStreamTest.ExceptionOnCloseByteArrayOutputStream,6.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.io.output.TeeOutputStreamTest.RecordCloseByteArrayOutputStream,8.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.io.output.WriterOutputStreamTest,79.0,14.0,27.0,6.0,1.0,13.0,0.7948717948717949,0.7380952380952381,0.0,16.0,3.0,
org.apache.commons.io.output.XmlStreamWriterTest,87.0,16.0,26.0,4.0,1.0,11.0,0.9466666666666667,0.8875,0.0,17.0,5.0,
org.apache.commons.io.SelectorAdapter,37.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,
org.apache.commons.io.TaggedIOExceptionTest,11.0,1.0,11.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.io.testtools.FileBasedTestCase,155.0,14.0,51.0,26.0,1.0,41.0,1.0,0.9285714285714286,23.0,30.0,2.0,
org.apache.commons.io.testtools.YellOnCloseInputStream,9.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream,27.0,4.0,8.0,3.0,2.0,4.0,0.3333333333333333,0.25,0.0,8.0,2.0,
org.apache.commons.io.ThreadMonitorTestCase,41.0,4.0,10.0,2.0,1.0,6.0,0.0,0.0,0.0,8.0,0.0,
